OID_,World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Publication Link,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services -Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services -Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
3461.0,28890.0,Germany -- 28826,Lubeck, ,DE LBC,Germany,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view, , , ,h2128890,0.0,0.0,7.9,12.5,7.9,0.0,0.0,241.8,35.2,8.7,0.0,0.0,0.0,Medium,Canal or Lake,Unknown,Good,Yes,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Major,Small,Medium,53.883333,10.7
3466.0,24370.0,Sweden -- 23860,Karlshamn, ,SE KAN,Sweden,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44105.0, , ,"a2224460, coa22p, gen22e",0.0,0.0,12.5,11.0,4.9,11.0,0.0,240.0,42.0,13.5,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,No,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,No,No,No,No,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Limited,Small,Medium,56.152777778,14.869166667
3467.0,28660.0,Lithuania -- 28650,Klaipeda,Memel,LT KLJ,Lithuania,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44447.0, , ,"coa22n, gen22e, h2228660",1.0,0.0,15.0,39.0,6.4,12.5,0.0,400.0,54.0,13.4,299.9,0.0,0.0,Medium,River (Natural),Unknown,Good,Yes,No,No,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Moderate,Unknown,Medium,55.716667,21.116667
3469.0,24300.0,Sweden -- 23860,Ahus, ,SE AHU,Sweden,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44105.0, , ,"a2224460, coa22p, gen22e",0.0,0.0,7.9,4.9,7.9,7.9,0.0,109.2,16.0,0.0,0.0,0.0,0.0,Small,River (Basins),Unknown,Good,No,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,I,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,No,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,55.9275,14.328055556
3470.0,25395.0,Sweden Cont -- 24975,Vasteras, ,SE VST,Sweden,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view, , , ,gen22d,0.0,0.0,4.9,6.4,3.4,4.9,0.0,124.5,18.4,7.0,0.0,0.0,0.0,Medium,Canal or Lake,Unknown,Good,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Small,59.616667,16.55
3471.0,29490.0,Sjaelland -- 29150,Kalundborg, ,DK KAL,Denmark,Kattegat; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44064.0, , ,"a2129860, coa21d, gen21a, h2129490",1.0,0.0,12.5,12.5,11.0,7.9,0.0,285.0,50.0,12.2,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Small,55.683333,11.1
3472.0,23700.0,Norway -- 20620,Larvik,Laurvik,NO LAR,Norway,Skagerrak; North Atlantic Ocean, ,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view,43369.0, , ,"a2123660, coa21e, gen21a, h2123700",1.0,0.0,23.2,9.4,4.9,9.4,0.0,250.0,0.0,10.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Yes,Unknown,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Medium,59.038055556,10.031111111
3473.0,23640.0,Norway -- 20620,Kragero, ,NO KRA,Norway,Skagerrak; North Atlantic Ocean, ,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view,43360.0, , ,"coa21e, gen21a",1.0,0.0,15.5,20.1,6.4,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Excellent,No,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Limited,Small,Unknown,58.863611111,9.413055556
3475.0,29110.0,Bornholm -- 29020,Ronne, ,DK RNN,Denmark,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44120.0, , ,"a2229110, coa22p, gen22e",0.0,0.0,9.0,20.1,3.4,7.0,0.0,350.0,30.5,8.4,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,No,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Moderate,Small,Unknown,55.1,14.7
3476.0,29545.0,Sjaelland -- 29150,Stigsnaesvaerkets Havn,Stigsnaes,DK SIT,Denmark,Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44069.0, , ,"a2129860, coa21d, gen21a",0.0,0.0,15.5,20.1,6.4,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,No,Yes,No,Unknown,Yes,Yes,Yes,Unknown,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,No,No,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,No,No,Unknown,Yes,Yes,Limited,Unknown,Unknown,55.2,11.25
3479.0,28610.0,Latvia -- 28600,Riga, ,LV RIX,Latvia,Gulf of Riga; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,44401.0, , ,"a2228610, coa22r, gen22e, h2228610",2.0,0.0,12.5,21.6,9.4,6.4,0.0,311.1,45.0,14.8,0.0,0.0,0.0,Large,River (Natural),Unknown,Fair,No,No,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Limited,Unknown,Unknown,56.95,24.1
3480.0,54670.0,Australia -- 53290,Darwin, ,AU DRW,Australia,Timor Sea; Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view,"74397, 74402", , ,"coa04h, gen04b, h0454670",3.0,0.0,18.6,17.1,7.9,11.0,0.0,345.0,52.0,12.0,0.0,0.0,0.0,Medium,Coastal (Natural),Cargo,Excellent,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Small,Small,-12.471388889,130.847777778
3518.0,60800.0,Russia -- 60530,Bukhta Vanino, ,RU VNN,Russia,Tatar Strait; North Pacific Ocean, ,Sailing Directions Pub. 155 (Enroute) - East Coast of Russia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub155bk.pdf&type=view, , , ,"coa24c, gen24a",0.4,0.0,18.0,15.5,11.3,14.7,0.0,292.0,45.0,17.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,XIII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,49.083333,140.283333
3523.0,54520.0,Australia -- 53290,Fremantle, ,AU FRE,Australia,Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view,74582.0, , ,"a0454520, coa04k, gen04a, h0454520",1.0,0.0,12.5,14.0,12.5,9.4,0.0,350.0,48.4,12.9,0.0,0.0,0.0,Large,Coastal (Breakwater),Cargo,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Medium,Medium,-32.05,115.75
3525.0,54605.0,Australia -- 53290,Dampier, ,AU DAM,Australia,Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view,74020.0, , ,"a0454600, coa04j, gen04b, h0454605",4.4,0.0,11.0,23.2,18.6,6.4,0.0,340.0,58.0,19.5,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,X,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,No,Yes,No,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Unknown,Unknown,-20.633333,116.716667
3529.0,54620.0,Australia -- 53290,Port Hedland, ,AU PHE,Australia,Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view, , , ,"a0454620, coa04j, gen04b, h0454620",6.0,0.0,14.0,4.9,17.1,9.4,0.0,340.0,60.0,11.8,0.0,0.0,0.0,Small,River (Natural),Unknown,Excellent,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Major,Unknown,Small,-20.316667,118.583333
3530.0,54500.0,Australia -- 53290,Bunbury, ,AU BUY,Australia,Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view,74592.0, , ,"a0454500, coa04l, gen04a, h0454500",1.0,0.0,12.5,14.0,11.0,0.0,0.0,270.0,37.2,11.6,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Excellent,No,No,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Limited,Unknown,Small,-33.316667,115.633333
3531.0,54350.0,Australia -- 53290,Port Lincoln, ,AU PLO,Australia,Spencer Gulf; Indian Ocean, ,Sailing Directions Pub. 175 (Enroute) - North West and South Coasts of Australia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub175bk.pdf&type=view,75130.0, , ,"coa05a, gen05c",1.0,0.0,14.0,21.6,14.0,7.9,0.0,330.0,38.4,14.6,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Excellent,No,No,No,Yes,Unknown,Unknown,No,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,X,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,-34.716667,135.85
3533.0,54050.0,Australia -- 53290,Geelong, ,AU GEX,Australia,Bass Strait; South Pacific Ocean, ,Sailing Directions Pub. 127 (Enroute) - East Coast of Australia and New Zealand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub127bk.pdf&type=view,75176.0, , ,"a0554030, gen05b, h0554050",1.0,200.0,12.3,7.0,9.1,12.3,0.0,265.0,46.0,11.9,0.0,0.0,0.0,Medium,Coastal (Natural),Cargo,Excellent,Yes,No,No,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,X,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Small,Medium,-38.15,144.366667
3534.0,15410.0,Panama West Coast -- 15380,Balboa, ,PA BLB,Panama,Gulf of Panama; North Pacific Ocean, ,Sailing Directions Pub. 153 (Enroute) - West Coasts of Mexico and Central America,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub153bk.pdf&type=view,21603.0, , ,"coa14e, gen14b, h1415410",5.0,182.9,12.5,11.0,15.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,Canal or Lake,Unknown,Good,No,No,No,No,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,XII,Yes,No,Unknown,No,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Large,Medium,8.95,-79.56666699999998
3541.0,585.0,Greenland  West Coast -- 545,Narsaq, ,GL JNS,Greenland,Labrador Sea; North Atlantic Ocean, ,Sailing Directions Pub. 181 (Enroute) - Greenland and Iceland,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub181bk.pdf&type=view,38580.0, , ,"coa19a, gen19b",3.0,0.0,23.2,20.0,8.0,0.0,0.0,135.0,0.0,7.5,0.0,0.0,0.0,Very Small,Coastal (Natural),Unknown,Poor,No,No,Yes,Yes,No,Unknown,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,IV,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Moderate,,Unknown,60.916667,-46.05
3549.0,9860.0,Panama East Coast -- 9820,Puerto Cristobal, ,PA CTB,Panama,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,26068.0, , ,"a1409860, coa14j, gen14a, h1409860",1.0,0.0,12.5,7.9,12.5,9.4,0.0,366.4,60.0,13.5,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Unknown,Yes,Unknown,Yes,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Small,Medium,9.35,-79.916667
